Id,Nom,Description
204,Fou furieux," Chaque fois que le golem débute son tour avec 40 points de vie ou moins, lancez un d6. Sur un résultat de 6, le golem devient fou furieux. À chacun de ses tours, s'il est dans cet état, le golem attaque la créature la plus proche qu'il peut voir. Si aucune créature n'est assez proche de lui pour qu'il puisse se déplacer et l'attaquer, il attaquera un objet, de préférence plus petit que lui. Une fois fou furieux, le golem demeure dans cet état jusqu'à ce qu'il soit détruit ou jusqu'à ce qu'il récupère tous ses points de vie. Le créateur du golem, s'il se trouve à 18 mètres ou moins de lui, peut tenter de le calmer en lui parlant fermement et de manière persuasive. Le golem doit pouvoir entendre son créateur, qui doit utiliser une action pour effectuer un jet de Charisme (Persuasion) DD 15. Si le jet est réussi, le golem se calme. S'il subit des dégâts alors que ses points de vie sont à 40 ou moins, le golem peut de nouveau devenir fou furieux."
204,Absorption de la foudre," Lorsque le golem subit des dégâts de foudre, il ne subit aucun dommage et récupère un nombre de points de vie égal aux dégâts de foudre causés."
204,Aversion au feu," Si le golem subit des dégâts de feu, il subit un désavantage aux jets d'attaque et de caractéristiques jusqu'à la fin de son tour."
204,Forme immuable, Le golem est immunisé aux sorts et effets qui altèreraient son apparence.
204,Armes magiques, Les attaques avec une arme du golem sont magiques.
204,Résistance à la magie, Le golem a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
205,Absorption du feu," Chaque fois que le golem est soumis à des dégâts de feu, il ne subit aucun dégât et récupère un nombre de points de vie égal aux dégâts de feu infligés."
205,Forme immuable, Le golem est immunisé aux sorts et effets qui altèreraient son apparence.
205,Résistance à la magie, Le golem a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
205,Armes magiques, Les attaques avec une arme du golem sont magiques.
206,Forme immuable, Le golem est immunisé aux sorts et effets qui altèreraient son apparence.
206,Résistance à la magie, Le golem a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
206,Armes magiques, Les attaques avec une arme du golem sont magiques.
207,Charge écrasante," Si la gorgone se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec sa corne dans le même tour, la cible doit réussir un jet de sauvegarde de Force DD 16 ou tomber à terre. Si la cible est à terre, la gorgone peut effectuer une attaque avec ses sabots contre celle-ci en utilisant une action bonus."
208,Charge," Si le goristro se déplace d'au moins 4,50 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec ses cornes dans le même tour, la cible subit 38 (7d10) dégâts perforants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 21 ou être repoussée sur 6 mètres et tomber à terre."
208,Mémoire de labyrinthe, Le goristro se rappelle parfaitement des chemins qu'il a empruntés.
208,Résistance à la magie, Le goristro a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
208,Monstre de siège, Le goristro inflige des dégâts doublés aux objets et aux structures.
212,Amphibien, La grenouille peut respirer aussi bien dans l'air que sous l'eau.
212,Saut sans élan," La grenouille peut sauter en longueur jusqu'à 3 mètres ou en hauteur jusqu'à 1,50 mètre, avec ou sans élan."
213,Amphibien, La grenouille peut respirer aussi bien dans l'air que sous l'eau.
213,Saut sans élan," La grenouille peut sauter en longueur jusqu'à 6 mètres ou en hauteur jusqu'à 3 mètres, avec ou sans élan."
214,Camouflage dans les rochers, Le grick a un avantage aux jets de Dextérité (Discrétion) effectués pour se cacher sur un terrain rocailleux.
215,Camouflage dans les rochers, Le grick a un avantage aux jets de Dextérité (Discrétion) effectués pour se cacher sur un terrain rocailleux.
216,Immunité au renvoi, La griffe est immunisée aux effets de renvoi des morts-vivants.
217,Vue aiguisée, Un griffon a un avantage aux jets de Sagesse (Perception) basés sur la vue.
218,Amphibien, La guenaude peut respirer aussi bien dans l'air que sous l'eau.
218,Apparence horrifique," Un humanoïde commençant son tour dans un rayon de 9 mètres autour de la guenaude, et qui peut voir sa forme véritable, doit effectuer un jet de sauvegarde de Sagesse DD 11. En cas d'échec, la créature est effrayée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, avec un désavantage si la guenaude se trouve dans sa ligne de mire, mettant fin à l'effet en cas de réussite. Si le jet de sauvegarde d'une créature est une réussite ou si l'effet prend fin, la créature devient immunisée contre l'apparence horrifique de la guenaude pour les 24 prochaines heures. À moins que la cible ne soit prise par surprise, ou que la révélation de la forme véritable de la guenaude soit soudaine, la cible peut détourner le regarde et ainsi éviter de faire le premier jet de sauvegarde. Jusqu'à la fin de son prochain tour, une créature qui a détourné le regard a un désavantage aux jets d'attaque effectués contre le guenaude."
219,Incantation innée," La caractéristique d'incantation innée de la guenaude est le Charisme (jet de sauvegarde contre ses sorts DD 14, +6 au toucher pour les attaques avec un sort). Elle peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
219,Résistance à la magie, La guenaude a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
220,Amphibien, La guenaude peut respirer aussi bien dans l'air que sous l'eau.
220,Incantation innée," La caractéristique d'incantation innée de la guenaude est le Charisme (jet de sauvegarde contre ses sorts DD 12). Elle peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
220,Imitation, La guenaude peut imiter les cris des animaux et les voix des humanoïdes. Une créature qui entend ces sons peut dire qu'il s'agit d'imitations en réussissant un jet de Sagesse (Intuition) DD 14.
222,Tactique de groupe," Le guerrier a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
223,Inscrutable," Le sphinx est immunisé aux effets cherchant à ressentir ses émotions ou à lire ses pensées, ainsi qu'à n'importe quel sort de divination qu'il refuse. Les jets de Sagesse (Intuition) réalisés pour connaître les intentions ou la sincérité du sphinx subissent un désavantage."
223,Armes magiques, Les attaques avec une arme du sphinx sont magiques.
223,Incantation," Le sphinx est un lanceur de sorts de niveau 9. Sa caractéristique d'incantation est l'Intelligence (jet de sauvegarde contre ses sorts DD 16, +8 au toucher pour les attaques avec un sort). Il n'a pas besoin de composantes matérielles pour lancer ses sorts. Le sphinx a la liste de sorts de magicien suivante préparée :"
225,Résistance à la magie, Le hezrou a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
225,Puanteur," Toute créature débutant son tour dans un rayon de 3 mètres autour du hezrou doit réussir un jet de sauvegarde de Constitution DD 14 ou être empoisonnée jusqu'au début de son prochain tour. Si elle réussit son jet de sauvegarde, la créature est immunisée contre la puanteur des hezrous pour les prochaines 24 heures."
226,Respiration aquatique, L'hippocampe ne peut respirer que sous l'eau.
227,Charge," Si l'hippocampe se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec un coup de tête dans le même tour, la cible subit 7 (2d6) dégâts contondants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 11 ou tomber à terre."
227,Respiration aquatique, L'hippocampe ne peut respirer que sous l'eau.
228,Vue aiguisée, Un hippogriffe a un avantage aux jets de Sagesse (Perception) basés sur la vue.
229,Avantage martial," Une fois par tour, un hobgobelin peut infliger 7 (2d6) dégâts supplémentaires à une créature s'il la touche à l'aide d'une attaque armée réussie à condition que cette créature se situe à 1,50 mètre ou moins d'un allié de l'hobgobelin qui ne soit pas incapable d'agir."
230,Avantage martial," Une fois par tour, l'hobgobelin peut infliger 10 (3d6) dégâts supplémentaires à une créature qu'il touche lors d'une attaque avec une arme si cette créature se trouve à 1,50 mètre ou moins d'un allié de l'hobgobelin qui n'est pas incapable d'agir."
231,Avantage martial," Une fois par tour, l'hobgobelin peut infliger 14 (4d6) dégâts supplémentaires à une créature qu'il touche lors d'une attaque avec une arme si cette créature se trouve à 1,50 mètre ou moins d'un allié de l'hobgobelin qui n'est pas incapable d'agir."
232,Apnée, L'homme-lézard peut retenir son souffle durant 15 minutes.
233,Apnée, L'homme-lézard peut retenir son souffle durant 15 minutes.
233,Incantation (forme d'homme-lézard uniquement)," L'homme-lézard est un lanceur de sorts de niveau 5. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 12, +4 au toucher pour les attaques avec un sort). L'homme-lézard a préparé les sorts de druide suivants&nbsp;:"
234,Amphibien, L'homme-poisson peut respirer aussi bien dans l'air que sous l'eau.
235,Lien télépathique," Tant que l'homoncule se trouve sur le même plan d'existence que son maître, il peut magiquement transmettre à son maître ce qu'il perçoit, et tous deux peuvent communiquer par télépathie."
236,Résistance à la magie, L'horreur casquée a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
236,Immunité aux sorts," L'horreur casquée est immunisée contre 3 sorts choisis par son créateur. Les immunités les plus répandues sont celles aux sorts de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=boule-de-feu"">boule de feu</a>, <a href=""https://www.aidedd.org/dnd/sorts.php?vf=metal-brulant"">métal brûlant</a></em> et <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=eclair"">éclair</a></em>."
237,Écholocalisation, L'horreur crochue ne peut pas utiliser sa vision aveugle si elle est assourdie.
237,Audition affûtée, L'horreur crochue a un avantage aux jets de Sagesse (Perception) basés sur l'ouïe.
238,Apnée, L'hydre peut retenir son souffle durant 1 heure.
238,Têtes multiples," L'hydre a cinq têtes. Tant qu'elle a plus d'une tête, l'hydre a un avantage aux jets de sauvegarde contre les effets pouvant causer les états aveuglé, charmé, assourdie, effrayé, étourdi ou inconscient. Dès que l'hydre prend 25 points de dégâts ou plus en un seul tour, une de ses têtes meurt. Si toutes ses têtes sont tuées, l'hydre meurt. À la fin de son tour, pour chaque tête tuée depuis son dernier tour, il en repousse deux nouvelles, à moins que l'hydre ait reçu des dégâts de feu depuis son dernier tour. L'hydre récupère 10 points de vie pour chaque tête ayant repoussée de cette façon."
238,Têtes réactives," Pour chaque tête en plus de la première que l'hydre possède, elle obtient une réaction supplémentaire qui ne peut être utilisée que pour effectuer des attaques d'opportunité."
238,Toujours éveillée," Lorsque l'hydre dort, elle a toujours au moins une de ses têtes qui est éveillée."
239,Tactique de groupe," La hyène a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
240,Déchaîné," Lorsque durant son tour la hyène fait tomber les points de vie d'une créature à 0 avec une attaque au corps à corps, elle peut utiliser une action bonus pour se déplacer de la moitié de sa vitesse et effectuer une attaque de morsure."
241,Embuscade," Lors du premier round d'un combat, le kenku a un avantage aux jets d'attaque contre toute créature qu'il a surprise."
241,Imitation," Le kenku peut reproduire tout son qu'il a entendu, dont les voix. Une créature qui entend ces sons peut dire qu'il s'agit d'imitation en réussissant un jet de Sagesse (Intuition) DD 14."
242,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le kobold a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
242,Tactique de groupe," Le kobold a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
243,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le kobold a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
243,Tactique de groupe," Le kobold a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
244,Amphibien, Le kraken peut respirer aussi bien dans l'air que sous l'eau.
244,Liberté de mouvement," Le kraken ignore les terrains difficiles, et les effets magiques ne peuvent pas réduire sa vitesse de déplacement ou l'entraver. Il peut dépenser 1,50 mètre de son déplacement pour s'échapper des entraves non magiques ou se libérer de l'état agrippé."
244,Monstre de siège, Le kraken inflige le double des dégâts aux objets et structures qu'il attaque.
245,Amphibien, Le kuo-toa peut respirer aussi bien dans l'air que sous l'eau.
245,Perception d'un autre monde, Le kuo-toa peut ressentir la présence de toute créature dans un rayon de 9 mètres qui est invisible ou se trouve dans le plan éthéré. Il peut localiser de telles créatures lorsqu'elles se déplacent.
245,Visqueux, Le kuo-toa a un avantage aux jets de caractéristique et de sauvegarde effectués pour échapper à l'état agrippé.
245,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le kuo-toa a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
246,Amphibien, Le kuo-toa peut respirer aussi bien dans l'air que sous l'eau.
246,Perception d'un autre monde, Le kuo-toa peut ressentir la présence de toute créature dans un rayon de 9 mètres qui est invisible ou se trouve dans le plan éthéré. Il peut localiser de telles créatures lorsqu'elles se déplacent.
246,Visqueux, Le kuo-toa a un avantage aux jets de caractéristique et de sauvegarde effectués pour échapper à l'état agrippé.
246,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le kuo-toa a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
246,Incantation," Le kuo-toa est un lanceur de sorts de niveau 10. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 14, +6 au toucher pour les attaques avec un sort). Le kuo-toa a préparé les sorts de clerc suivants&nbsp;:"
247,Amphibien, Le kuo-toa peut respirer aussi bien dans l'air que sous l'eau.
247,Perception d'un autre monde, Le kuo-toa peut ressentir la présence de toute créature dans un rayon de 9 mètres qui est invisible ou se trouve dans le plan éthéré. Il peut localiser de telles créatures lorsqu'elles se déplacent.
247,Visqueux, Le kuo-toa a un avantage aux jets de caractéristique et de sauvegarde effectués pour échapper à l'état agrippé.
247,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le kuo-toa a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
247,Incantation," Le kuo-toa est un lanceur de sorts de niveau 2. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 12, +4 au toucher pour les attaques avec un sort). Le kuo-toa a préparé les sorts de clerc suivants&nbsp;:"
248,Incantation innée," La caractéristique d'incantation innée de la lamie est le Charisme (jet de sauvegarde contre ses sorts DD 13). Elle peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
249,Vision de diable, Des ténèbres magiques ne gênent pas la vision dans le noir du lémure.
249,Reconstitution infernale," Le lémure qui meurt dans les Neuf enfers revient à la vie avec tous ses points de vie en 1d10 jours à moins qu'il n'ait été tué par une créature d'alignement Bon sous l'effet du sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=benediction"">bénédiction</a></em> ou que son cadavre ait été aspergé d'eau bénite."
252,Résistance légendaire (3/jour)," Si la liche échoue à un jet de sauvegarde, elle peut décider de transformer cet échec en réussite."
252,Reconstitution," Si elle a un phylactère, une liche détruite récupère un nouveau corps au bout de 1d10 jours, regagnant ainsi tous ses points de vie et redevenant active. Le nouveau corps apparaît à 1,50 mètre autour du phylactère."
252,Incantation," La liche est un lanceur de sorts de niveau 18. Sa caractéristique d'incantation est l'Intelligence (jet de sauvegarde contre ses sorts DD 20, +12 au toucher pour les attaques avec un sort). La liche a préparé les sorts de magicien suivants&nbsp;:"
252,Résistance au renvoi, La liche a un avantage aux jets de sauvegarde pour résister aux effets de renvoi des morts-vivants.
253,Charge," Si la licorne se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec sa corne dans le même tour, la cible subit 9 (2d8) dégâts supplémentaires de type perforant. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 15 ou tomber à terre."
253,Incantation innée," La caractéristique d'incantation innée de la licorne est le Charisme (jet de sauvegarde contre ses sorts DD 14). La licorne peut lancer les sorts suivants de manière innée, sans avoir besoin d'aucune composante :"
253,Résistance à la magie, La licorne a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
253,Armes magiques, Les attaques avec une arme de la licorne sont magiques.
254,Apparence trompeuse," Tant que le lierre infecté reste immobile, il ne peut être distingué d'un entrelacs de plantes grimpantes."
255,Odorat aiguisé, Le lion a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
255,Tactique de groupe," Le lion a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
255,Bond agressif," Si le lion se déplace d'au moins 6 mètres en ligne droite vers une créature, puis la touche lors d'une attaque avec ses griffes dans le même tour, la cible doit réussir un jet de sauvegarde de Force DD 13 pour ne pas tomber à terre. Si la cible est à terre, le lion peut effectuer une attaque de morsure contre elle en tant qu'action bonus."
255,Saut avec élan," S'il peut prendre une course d'élan de 3 mètres, un lion peut sauter jusqu'à 7,50 mètres."
256,Odorat et ouïe aiguisés, Le loup a un avantage aux jets de Sagesse (Perception) basés sur l'odorat ou l'ouïe.
256,Tactique de groupe," Le loup a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
257,Odorat et ouïe aiguisés, Le loup a un avantage aux jets de Sagesse (Perception) basés sur l'odorat ou l'ouïe.
257,Tactique de groupe," Le loup a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
257,Camouflage dans la neige, Le loup a un avantage aux jets de Dextérité (Discrétion) effectués pour se cacher sur un terrain enneigé.
258,Odorat et ouïe aiguisés, Le loup a un avantage aux jets de Sagesse (Perception) basés sur l'odorat ou l'ouïe.
258,Tactique de groupe," Le loup a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
259,Métamorphe," Le loup-garou peut utiliser son action pour se métamorphoser en un hybride loup-humanoïde ou en un loup, ou pour reprendre sa forme véritable (la forme humanoïde). Mise à part sa CA, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
259,Odorat et ouïe aiguisés, Le loup-garou a un avantage aux jets de Sagesse (Perception) basés sur l'odorat ou l'ouïe.
260,Incantation," Le mage est un lanceur de sorts de niveau 9. Sa caractéristique d'incantation est l'Intelligence (jet de sauvegarde contre ses sorts DD 14, +6 au toucher pour les attaques avec un sort). Le mage a préparé les sorts de magicien suivants&nbsp;:"
261,Mort explosive," Lorsque le magmatique est tué, il éclate dans une explosion de feu et de magma. Chaque créature située dans un rayon de 3 mètres autour de lui doit effectuer un jet de sauvegarde de Dextérité DD 11, subissant 7 (2d6) dégâts de feu en cas d'échec, ou la moitié de ces dégâts en cas de réussite. Les objets inflammables qui ne sont pas portés ou transportés et situés dans la zone prennent feu."
261,Illumination enflammée," Par une action bonus, le magmatique peut s'auto-enflammer ou éteindre ses flammes. Tant qu'il brûle, le magmatique émet une lumière vive dans un rayon de 3 mètres et une lumière faible sur 3 mètres supplémentaires."
262,Tactique de groupe," Le malfrat a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
263,Charge écrasante," Si le mammouth se déplace d'au moins 6 mètres en ligne droite vers une créature, puis la touche lors d'une attaque avec ses défenses dans le même tour, la cible doit réussir un jet de sauvegarde de Force DD 18 pour ne pas être jetée à terre. Si la cible est à terre, le mammouth peut réaliser une attaque de piétinement contre celle-ci par une action bonus."
265,Écholocalisation, La mante obscure ne peut pas utiliser sa vision aveugle si elle est assourdie.
265,Apparence trompeuse," Tant que la mante obscure reste immobile, elle ne peut être distinguée d'un relief caverneux de type stalagmite ou stalactite."
266,Transfert de dégâts," Tant qu'il est attaché à une créature, le manteleur ne subit que la moitié des dégâts qui lui sont infligés (arrondis à l'entier inférieur), et la créature subit l'autre moitié."
266,Apparence trompeuse," Tant que le manteleur reste immobile et que sa face ventrale n'est pas exposée, il ne peut être distingué d'un manteau de cuir noir."
266,Sensibilité à la lumière," S'il est exposé à une lumière vive, le manteleur a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
267,Refloraison de piquants, La manticore possède une queue dotée de 24 piquants. Les piquants utilisés repoussent lorsque la manticore termine un repos long.
268,Amphibien, Le maride peut respirer aussi bien dans l'air que sous l'eau.
268,Disparition élémentaire," Si le maride meurt, son corps se désintègre en une explosion d'eau et d'écume, ne laissant derrière lui que l'équipement qu'il portait ou transportait."
268,Incantation innée," La caractéristique d'incantation innée du maride est le Charisme (jet de sauvegarde contre ses sorts DD 16, +8 au toucher pour les attaques avec un sort). Il peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
269,Résistance à la magie, La marilith a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
269,Armes magiques, Les attaques avec une arme de la marilith sont magiques.
269,Réactif, La marilith peut utiliser une réaction par tour de combat.
270,Regard déstabilisant," Lorsqu'une créature débute son tour en étant à 9 mètres ou moins du mastodonte des ombres et est capable de voir son regard, le mastodonte des ombres peut la forcer par magie à effectuer un jet de sauvegarde de Charisme DD 15, à moins que le mastodonte des ombres soit incapable d'agir. En cas d'échec, la créature ne peut pas utiliser de réactions jusqu'au début de son tour suivant et lance un d8 pour déterminer ce qu'elle fait pendant ce round. De 1 à 4, la créature ne fait rien. Sur un 5 ou un 6, la créature ne prend aucune action mais se déplace de la totalité de son mouvement dans une direction aléatoire. Sur un 7 ou un 8, la créature effectue une attaque au corps à corps contre une créature choisie au hasard, ou elle ne fait rien si aucune créature n'est à portée. À moins d'être surprise, une créature peut éviter le regard du mastodonte des ombres pour ne pas tenter de jet de sauvegarde au début de son tour. Dans ce cas, elle ne pourra pas voir le mastodonte des ombres jusqu'au début de son prochain tour, et pourra encore choisir à ce moment d'éviter son regard. Si elle regarde le mastodonte des ombres entretemps, elle devra effectuer immédiatement le jet de sauvegarde."
270,Fouisseur," Le mastodonte des ombres peut creuser à travers la roche en se déplaçant à la moitié de sa vitesse de creusement et laisser sur son passage un tunnel large de 1,50 mètre et haut de 2,40 mètres."
271,Regard pétrifiant," Si une créature débute son tour à 9 mètres ou moins de la méduse et que chacun peut voir l'autre, la méduse (si elle n'est pas incapable d'agir) peut forcer la créature à effectuer un jet de sauvegarde de Constitution DD 14. En cas d'échec de 5 points ou plus, la créature est immédiatement pétrifiée. En cas de simple échec, elle commence à se changer en pierre et est entravée. Elle doit retenter le jet de sauvegarde à la fin de son prochain tour. En cas de réussite, l'effet se termine. En cas d'échec, la créature est pétrifiée, jusqu'à ce qu'elle soit délivrée par un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=restauration-superieure"">restauration supérieure</a></em> ou par une magie similaire. À moins qu'elle ne soit surprise, une créature peut éviter le regard de la méduse pour éviter un jet de sauvegarde au début de son tour. Dans ce cas, elle ne pourra pas voir la méduse jusqu'au début de son prochain tour, et pourra encore choisir à ce moment d'éviter son regard. Si elle regarde la méduse entretemps, elle devra tenter immédiatement le jet de sauvegarde. Si la méduse voit son propre reflet à 9 mètres ou moins dans des conditions de lumière vive, la méduse, du fait de sa malédiction, sera affectée par son propre regard."
272,Mort explosive," Lorsque le méphite meurt, il éclate dans une explosion de boue gluante. Chaque créature de taille M ou inférieure présente dans un rayon de 1,50 mètre autour du méphite doit réussir un jet de sauvegarde de Dextérité DD 11 ou être entravée jusqu'à la fin de son prochain tour."
272,Apparence trompeuse," Tant que le méphite reste immobile, il ne peut être distingué d'un tas de boue ordinaire."
273,Mort explosive," Lorsque le méphite meurt, il laisse derrière lui un nuage de fumée qui remplit une sphère de 1,50 mètre de rayon centrée sur sa position. La zone sphérique est énormément obscurcie. Le vent disperse ce nuage, qui reste sinon en place pendant 1 minute."
273,Incantation innée (1/jour)," Le méphite peut lancer de manière innée le sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=lumieres-dansantes"">lumières dansantes</a></em>, sans avoir besoin de composantes matérielles. Le Charisme est sa caractéristique d'incantation innée."
274,Mort explosive," Lorsque le méphite meurt, il éclate dans une explosion d'éclats de glace. Chaque créature présente dans un rayon de 1,50 mètre autour du méphite doit effectuer un jet de sauvegarde de Dextérité DD 10, subissant 4 (1d8) dégâts tranchants en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
274,Apparence trompeuse," Tant que le méphite reste immobile, il ne peut être distingué d'un morceau de glace ordinaire."
274,Incantation innée (1/jour)," Le méphite peut lancer de manière innée le sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=nappe-de-brouillard"">nappe de brouillard</a></em>, sans avoir besoin de composantes matérielles. Le Charisme est sa caractéristique d'incantation innée."
275,Mort explosive," Lorsque le méphite meurt, il éclate dans une explosion de lave. Chaque créature présente dans un rayon de 1,50 mètre autour du méphite doit effectuer un jet de sauvegarde de Dextérité DD 11, subissant 7 (2d6) dégâts de feu en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
275,Apparence trompeuse," Tant que le méphite reste immobile, il ne peut être distingué d'un monticule de lave ordinaire."
275,Incantation innée (1/jour)," Le méphite peut lancer de manière innée le sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=metal-brulant"">métal brûlant</a></em> (jet de sauvegarde contre ses sorts DD 10), sans avoir besoin de composantes matérielles. Le Charisme est sa caractéristique d'incantation innée."
276,Mort explosive," Lorsque le méphite meurt, il éclate dans une explosion de poussière. Chaque créature présente dans un rayon de 1,50 mètre autour du méphite doit réussir un jet de sauvegarde de Constitution DD 10 ou être aveuglée pendant 1 minute. Une créature aveuglée peut retenter son jet de sauvegarde à chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
276,Incantation innée (1/jour)," Le méphite peut lancer de manière innée le sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=sommeil"">sommeil</a></em>, sans avoir besoin de composantes matérielles. Le Charisme est sa caractéristique d'incantation innée."
277,Mort explosive," Lorsque le méphite meurt, il explose en un nuage de vapeur. Chaque créature présente dans un rayon de 1,50 mètre autour du méphite doit réussir un jet de sauvegarde de Dextérité DD 10 ou subir 4 (1d8) dégâts de feu."
277,Incantation innée (1/jour)," Le méphite peut lancer de manière innée le sort <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=flou"">flou</a></em>, sans avoir besoin de composantes matérielles. Le Charisme est sa caractéristique d'incantation innée."
278,Amphibien, Le merrow peut respirer aussi bien dans l'air que sous l'eau.
279,Incantation innée," La caractéristique d'incantation innée du mezzoloth est le Charisme (jet de sauvegarde contre ses sorts DD 11). Le mezzoloth peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
279,Résistance à la magie, Le mezzoloth a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
279,Armes magiques, Les attaques avec une arme du mezzoloth sont magiques.
281,Métamorphe," La mimique peut utiliser son action pour se métamorphoser en un objet, ou pour reprendre son aspect véritable informe. Ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'elle porte ou transporte ne se transforme pas. Elle retrouve sa forme véritable lorsqu'elle meurt."
281,Collant (forme d'objet uniquement), La mimique adhère à tout ce qui la touche. Une créature de taille TG ou inférieure collée à la mimique est également agrippée par elle (DD 13 pour s'échapper). Les jets de caractéristique effectués pour s'échapper de cette prise ont un désavantage.
281,Apparence trompeuse (forme d'objet uniquement)," Tant que la mimique reste immobile, elle ne peut être distinguée d'un objet ordinaire."
281,Lutteur, La mimique a un avantage aux jets d'attaque effectués contre une créature qu'elle agrippe.
282,Charge," Si le minotaure se déplace d'au moins 3 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec sa corne dans le même tour, la cible subit 9 (2d8) dégâts perforants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 14 ou être repoussée de 3 mètres et tomber à terre."
282,Mémoire de labyrinthe, Le minotaure se souvient parfaitement des chemins qu'il a empruntés.
282,Téméraire," Au début de son tour, le minotaure peut obtenir un avantage à tous les jets d'attaque au corps à corps avec une arme pendant ce tour, mais les attaques contre lui ont un avantage jusqu'au début de son prochain tour."
283,Apparence trompeuse," Tant que la moisissure violette reste immobile, elle ne peut être distinguée d'un champignon ordinaire."
